MovementID,MovementDate,ProductID,MovementType,Quantity,LocationID
MOVE000460,2024-01-09,PROD0113,IN,116,LOC02
MOVE000461,2025-06-16,PROD0069,IN,119,LOC02
MOVE000462,2025-04-07,PROD0102,IN,71,LOC02
MOVE000463,2025-05-25,PROD0129,IN,97,LOC01
MOVE000464,2025-01-11,PROD0002,OUT,1,LOC05
MOVE000465,2024-01-17,PROD0136,IN,188,LOC03
MOVE000466,2025-05-16,PROD0137,OUT,20,LOC01
MOVE000467,2025-01-20,PROD0099,IN,100,LOC02
MOVE000468,2024-03-28,PROD0142,IN,48,LOC01
MOVE000469,2025-03-16,PROD0001,IN,56,LOC02
MOVE000470,2025-04-18,PROD0033,OUT,30,LOC01
MOVE000471,2024-03-01,PROD0107,IN,110,LOC02
MOVE000472,2025-01-09,PROD0097,OUT,16,LOC02
MOVE000473,2025-02-26,PROD0014,IN,79,LOC05
MOVE000474,2024-02-10,PROD0134,IN,199,LOC01
MOVE000475,2024-09-10,PROD0079,IN,30,LOC04
MOVE000476,2025-05-19,PROD0012,IN,58,LOC05
MOVE000477,2024-01-25,PROD0013,IN,55,LOC04
MOVE000478,2025-06-01,PROD0065,IN,119,LOC02
MOVE000479,2024-05-25,PROD0100,IN,41,LOC01
MOVE000480,2025-01-23,PROD0007,OUT,44,LOC02
MOVE000481,2025-02-14,PROD0070,OUT,42,LOC01
MOVE000482,2024-04-16,PROD0031,OUT,29,LOC02
MOVE000483,2025-05-16,PROD0035,IN,34,LOC04
MOVE000484,2024-07-20,PROD0006,OUT,21,LOC05
MOVE000485,2024-03-02,PROD0132,IN,128,LOC05
MOVE000486,2024-11-22,PROD0008,IN,74,LOC01
MOVE000487,2024-09-10,PROD0136,IN,27,LOC01
MOVE000488,2024-02-12,PROD0051,IN,55,LOC05
MOVE000489,2024-02-23,PROD0034,OUT,14,LOC02
MOVE000490,2024-03-28,PROD0108,OUT,19,LOC02
MOVE000491,2025-01-31,PROD0024,OUT,43,LOC04
MOVE000492,2025-03-30,PROD0011,IN,96,LOC01
MOVE000493,2024-03-11,PROD0121,IN,169,LOC05
MOVE000494,2024-12-27,PROD0068,OUT,26,LOC04
MOVE000495,2024-02-11,PROD0061,IN,46,LOC05
MOVE000496,2024-03-06,PROD0038,IN,81,LOC05
MOVE000497,2024-04-09,PROD0142,IN,133,LOC04
MOVE000498,2024-09-07,PROD0032,OUT,20,LOC01
MOVE000499,2025-05-11,PROD0119,OUT,28,LOC01
MOVE000500,2025-01-08,PROD0053,IN,189,LOC03
MOVE000501,2025-04-19,PROD0073,IN,126,LOC02
MOVE000502,2024-10-08,PROD0121,OUT,1,LOC02
MOVE000503,2025-01-11,PROD0003,OUT,10,LOC01
MOVE000504,2024-08-19,PROD0062,IN,199,LOC01
MOVE000505,2025-02-13,PROD0077,OUT,28,LOC01
MOVE000506,2025-04-07,PROD0069,IN,54,LOC05
MOVE000507,2024-10-04,PROD0001,OUT,18,LOC04
MOVE000508,2024-04-01,PROD0029,IN,22,LOC03
MOVE000509,2024-09-20,PROD0097,OUT,43,LOC04
MOVE000510,2025-02-21,PROD0080,IN,55,LOC02
MOVE000511,2024-01-19,PROD0082,IN,200,LOC01
MOVE000512,2024-04-27,PROD0075,OUT,49,LOC05
MOVE000513,2024-10-08,PROD0006,IN,65,LOC04
MOVE000514,2024-12-04,PROD0009,IN,25,LOC04
MOVE000515,2025-04-24,PROD0072,OUT,12,LOC02
MOVE000516,2025-06-10,PROD0010,IN,153,LOC01
MOVE000517,2025-05-18,PROD0101,OUT,39,LOC05
MOVE000518,2024-01-11,PROD0020,OUT,37,LOC04
MOVE000519,2024-05-20,PROD0004,IN,129,LOC03
MOVE000520,2024-11-22,PROD0066,OUT,27,LOC01
MOVE000521,2024-04-03,PROD0136,IN,115,LOC05
MOVE000522,2025-04-24,PROD0145,OUT,35,LOC04
MOVE000523,2025-05-02,PROD0033,IN,117,LOC01
MOVE000524,2024-01-12,PROD0136,OUT,23,LOC03
MOVE000525,2024-06-17,PROD0120,IN,151,LOC04
MOVE000526,2025-03-15,PROD0089,OUT,31,LOC04
MOVE000527,2024-12-03,PROD0082,IN,87,LOC02
MOVE000528,2025-04-16,PROD0045,IN,186,LOC02
MOVE000529,2025-06-05,PROD0146,OUT,11,LOC04
MOVE000530,2024-03-28,PROD0052,IN,159,LOC03
MOVE000531,2024-04-30,PROD0002,IN,28,LOC01
MOVE000532,2025-02-27,PROD0032,IN,176,LOC01
MOVE000533,2024-04-05,PROD0086,IN,42,LOC03
MOVE000534,2024-08-16,PROD0091,OUT,16,LOC03
MOVE000535,2024-01-31,PROD0072,IN,63,LOC01
MOVE000536,2024-05-05,PROD0091,OUT,37,LOC05
MOVE000537,2024-01-23,PROD0024,OUT,50,LOC04
MOVE000538,2024-01-31,PROD0135,OUT,37,LOC05
MOVE000539,2024-10-25,PROD0013,IN,143,LOC01
MOVE000540,2024-08-02,PROD0065,IN,28,LOC04
MOVE000541,2024-10-28,PROD0027,OUT,32,LOC02
MOVE000542,2025-06-21,PROD0009,IN,174,LOC04
MOVE000543,2024-11-24,PROD0037,IN,178,LOC02
MOVE000544,2025-01-14,PROD0002,OUT,9,LOC03
MOVE000545,2025-01-28,PROD0040,IN,25,LOC03
MOVE000546,2025-03-04,PROD0148,OUT,21,LOC03
MOVE000547,2024-04-13,PROD0149,IN,55,LOC04
MOVE000548,2025-06-02,PROD0150,IN,198,LOC01
MOVE000549,2024-06-19,PROD0115,IN,81,LOC05
MOVE000550,2024-08-21,PROD0147,IN,111,LOC05
MOVE000551,2024-08-29,PROD0038,IN,30,LOC03
MOVE000552,2024-07-07,PROD0065,OUT,7,LOC01
MOVE000553,2024-01-19,PROD0041,OUT,21,LOC01
MOVE000554,2024-02-06,PROD0139,OUT,30,LOC01
MOVE000555,2024-03-12,PROD0149,IN,151,LOC04
MOVE000556,2024-06-15,PROD0034,IN,44,LOC01
MOVE000557,2024-11-07,PROD0067,IN,100,LOC02
MOVE000558,2024-02-17,PROD0073,IN,90,LOC05
MOVE000559,2025-03-07,PROD0071,IN,65,LOC01
MOVE000560,2025-05-10,PROD0022,IN,77,LOC03
MOVE000561,2024-06-14,PROD0125,IN,151,LOC01
MOVE000562,2024-01-23,PROD0108,IN,87,LOC03
MOVE000563,2024-12-27,PROD0117,IN,20,LOC02
MOVE000564,2024-11-21,PROD0032,IN,123,LOC03
MOVE000565,2025-01-05,PROD0127,IN,56,LOC05
MOVE000566,2024-06-20,PROD0025,IN,109,LOC03
MOVE000567,2025-02-15,PROD0063,IN,148,LOC02
MOVE000568,2024-05-24,PROD0092,OUT,35,LOC03
MOVE000569,2024-08-06,PROD0004,IN,188,LOC05
MOVE000570,2024-08-05,PROD0104,IN,97,LOC02
MOVE000571,2024-06-27,PROD0084,OUT,37,LOC04
MOVE000572,2024-10-15,PROD0128,IN,111,LOC01
MOVE000573,2024-05-15,PROD0028,OUT,7,LOC03
MOVE000574,2025-04-16,PROD0144,IN,85,LOC05
MOVE000575,2024-03-01,PROD0130,OUT,20,LOC01
MOVE000576,2024-12-29,PROD0080,IN,195,LOC04
MOVE000577,2024-06-01,PROD0134,IN,50,LOC04
MOVE000578,2025-01-23,PROD0101,OUT,17,LOC01
MOVE000579,2024-07-29,PROD0075,OUT,42,LOC05
MOVE000580,2025-04-10,PROD0019,IN,52,LOC05
MOVE000581,2024-02-03,PROD0036,IN,77,LOC04
MOVE000582,2024-08-21,PROD0070,OUT,19,LOC04
MOVE000583,2024-03-12,PROD0007,IN,45,LOC04
MOVE000584,2024-03-28,PROD0020,IN,66,LOC02
MOVE000585,2024-09-29,PROD0042,IN,132,LOC03
MOVE000586,2025-04-28,PROD0127,OUT,12,LOC03
MOVE000587,2025-02-17,PROD0129,OUT,17,LOC04
MOVE000588,2025-03-02,PROD0002,IN,92,LOC02
MOVE000589,2025-05-10,PROD0053,OUT,19,LOC03
MOVE000590,2024-05-05,PROD0076,IN,137,LOC02
MOVE000591,2024-07-10,PROD0089,IN,124,LOC03
MOVE000592,2025-06-27,PROD0125,OUT,14,LOC02
MOVE000593,2024-10-27,PROD0077,IN,29,LOC04
MOVE000594,2024-07-25,PROD0030,IN,175,LOC01
MOVE000595,2024-10-06,PROD0150,IN,38,LOC01
MOVE000596,2024-01-05,PROD0126,OUT,47,LOC05
MOVE000597,2024-07-21,PROD0141,OUT,35,LOC03
MOVE000598,2025-04-15,PROD0070,IN,78,LOC03
MOVE000599,2024-09-05,PROD0142,OUT,13,LOC01
MOVE000600,2024-08-13,PROD0093,OUT,2,LOC03
MOVE000601,2024-10-20,PROD0012,OUT,43,LOC04
MOVE000602,2024-12-21,PROD0074,IN,34,LOC03
MOVE000603,2024-04-16,PROD0093,IN,167,LOC03
MOVE000604,2025-01-11,PROD0131,IN,119,LOC03
MOVE000605,2024-09-18,PROD0041,IN,182,LOC02
MOVE000606,2024-07-13,PROD0029,OUT,24,LOC02
MOVE000607,2024-07-02,PROD0118,OUT,10,LOC01
MOVE000608,2025-03-17,PROD0126,OUT,21,LOC01
MOVE000609,2024-12-30,PROD0150,OUT,4,LOC01
MOVE000610,2024-11-26,PROD0066,IN,82,LOC04
MOVE000611,2025-06-13,PROD0107,OUT,13,LOC04
MOVE000612,2025-02-02,PROD0114,IN,84,LOC01
MOVE000613,2024-12-22,PROD0090,IN,183,LOC05
MOVE000614,2024-02-13,PROD0050,OUT,15,LOC02
MOVE000615,2024-11-30,PROD0060,IN,170,LOC01
MOVE000616,2024-06-10,PROD0047,IN,90,LOC05
MOVE000617,2024-03-16,PROD0140,IN,137,LOC01
MOVE000618,2024-11-12,PROD0006,IN,152,LOC03
MOVE000619,2024-02-18,PROD0122,OUT,41,LOC01
MOVE000620,2024-12-29,PROD0019,IN,86,LOC01
MOVE000621,2025-03-27,PROD0034,IN,191,LOC02
MOVE000622,2024-11-22,PROD0114,IN,21,LOC04
MOVE000623,2024-02-20,PROD0085,IN,66,LOC01
MOVE000624,2024-07-03,PROD0115,IN,113,LOC02
MOVE000625,2024-02-11,PROD0076,OUT,11,LOC02
MOVE000626,2025-03-19,PROD0003,IN,28,LOC02
MOVE000627,2024-04-03,PROD0140,OUT,2,LOC03
MOVE000628,2025-04-02,PROD0093,OUT,3,LOC02
MOVE000629,2024-10-02,PROD0066,IN,64,LOC01
MOVE000630,2024-12-20,PROD0023,IN,190,LOC04
MOVE000631,2024-04-23,PROD0141,OUT,42,LOC03
MOVE000632,2024-12-31,PROD0050,OUT,39,LOC05
MOVE000633,2024-07-01,PROD0049,OUT,2,LOC03
MOVE000634,2024-04-15,PROD0110,IN,137,LOC01
MOVE000635,2024-01-09,PROD0012,OUT,44,LOC02
MOVE000636,2024-04-05,PROD0108,OUT,8,LOC05
MOVE000637,2024-04-24,PROD0068,IN,143,LOC01
MOVE000638,2024-02-01,PROD0085,IN,71,LOC01
MOVE000639,2024-01-12,PROD0058,IN,22,LOC04
MOVE000640,2025-02-01,PROD0008,IN,73,LOC02
MOVE000641,2024-08-08,PROD0045,IN,85,LOC01
MOVE000642,2024-06-07,PROD0116,IN,168,LOC03
MOVE000643,2024-07-28,PROD0128,IN,60,LOC05
MOVE000644,2024-04-06,PROD0072,IN,130,LOC04
MOVE000645,2024-08-17,PROD0033,OUT,45,LOC03
MOVE000646,2025-02-05,PROD0051,IN,177,LOC05
MOVE000647,2025-03-02,PROD0087,IN,35,LOC01
MOVE000648,2025-04-03,PROD0050,IN,46,LOC05
MOVE000649,2024-06-01,PROD0103,OUT,38,LOC05
MOVE000650,2024-07-16,PROD0087,IN,173,LOC02
MOVE000651,2024-06-16,PROD0076,OUT,34,LOC03
MOVE000652,2025-06-11,PROD0122,OUT,10,LOC03
MOVE000653,2024-04-12,PROD0007,IN,164,LOC03
MOVE000654,2024-08-30,PROD0112,OUT,32,LOC02
MOVE000655,2025-03-16,PROD0008,IN,65,LOC03
MOVE000656,2025-05-22,PROD0076,OUT,49,LOC05
MOVE000657,2024-08-16,PROD0001,OUT,45,LOC04
MOVE000658,2024-03-17,PROD0122,OUT,27,LOC02
MOVE000659,2024-03-24,PROD0109,OUT,28,LOC04
MOVE000660,2024-03-16,PROD0007,IN,32,LOC05
MOVE000661,2024-02-24,PROD0110,IN,135,LOC04
MOVE000662,2024-02-13,PROD0125,OUT,30,LOC03
MOVE000663,2025-02-21,PROD0125,OUT,21,LOC03
MOVE000664,2024-12-20,PROD0085,OUT,17,LOC04
MOVE000665,2024-06-07,PROD0124,IN,158,LOC02
MOVE000666,2024-10-30,PROD0034,OUT,4,LOC04
MOVE000667,2025-06-12,PROD0095,OUT,50,LOC04
MOVE000668,2024-04-05,PROD0107,OUT,36,LOC02
MOVE000669,2025-06-04,PROD0115,OUT,22,LOC02
MOVE000670,2025-04-26,PROD0018,IN,98,LOC03
MOVE000671,2024-10-24,PROD0011,OUT,28,LOC02
MOVE000672,2025-01-28,PROD0020,OUT,2,LOC03
MOVE000673,2024-01-09,PROD0135,IN,63,LOC05
MOVE000674,2024-12-31,PROD0074,OUT,15,LOC02
MOVE000675,2024-07-07,PROD0051,IN,120,LOC01
MOVE000676,2024-02-05,PROD0024,IN,171,LOC04
MOVE000677,2025-01-05,PROD0086,IN,25,LOC05
MOVE000678,2024-03-14,PROD0055,OUT,8,LOC01
MOVE000679,2024-07-02,PROD0011,IN,26,LOC05
MOVE000680,2025-02-27,PROD0113,IN,119,LOC04
MOVE000681,2024-09-30,PROD0024,OUT,24,LOC01
MOVE000682,2025-06-27,PROD0040,IN,164,LOC03
MOVE000683,2025-05-20,PROD0134,OUT,10,LOC02
MOVE000684,2024-07-08,PROD0046,IN,31,LOC03
MOVE000685,2024-09-29,PROD0006,OUT,50,LOC04
MOVE000686,2024-08-09,PROD0051,OUT,36,LOC03
MOVE000687,2025-06-20,PROD0043,IN,64,LOC04
MOVE000688,2024-05-20,PROD0146,IN,88,LOC02
MOVE000689,2025-01-31,PROD0120,IN,34,LOC01
MOVE000690,2025-01-08,PROD0093,OUT,12,LOC02
MOVE000691,2024-09-19,PROD0109,IN,142,LOC01
MOVE000692,2024-01-13,PROD0129,OUT,43,LOC02
MOVE000693,2024-12-24,PROD0135,OUT,42,LOC01
MOVE000694,2025-06-12,PROD0085,OUT,3,LOC05
MOVE000695,2025-03-01,PROD0149,IN,77,LOC04
MOVE000696,2024-06-05,PROD0027,IN,192,LOC01
MOVE000697,2024-06-21,PROD0126,OUT,39,LOC05
MOVE000698,2024-01-13,PROD0127,IN,147,LOC02
MOVE000699,2024-08-01,PROD0067,IN,197,LOC05
MOVE000700,2025-01-11,PROD0049,IN,59,LOC01
MOVE000701,2024-01-05,PROD0077,IN,138,LOC05
MOVE000702,2024-01-25,PROD0100,IN,126,LOC03
MOVE000703,2025-05-05,PROD0098,IN,151,LOC01
MOVE000704,2024-06-30,PROD0029,IN,166,LOC02
MOVE000705,2024-10-04,PROD0085,IN,52,LOC02
MOVE000706,2024-06-04,PROD0060,IN,102,LOC03
MOVE000707,2025-06-02,PROD0106,IN,78,LOC02
MOVE000708,2024-10-20,PROD0145,IN,94,LOC02
MOVE000709,2024-09-23,PROD0038,IN,33,LOC04
MOVE000710,2024-08-01,PROD0073,OUT,41,LOC04
MOVE000711,2024-04-26,PROD0028,OUT,39,LOC04
MOVE000712,2024-01-14,PROD0064,IN,187,LOC01
MOVE000713,2024-07-31,PROD0050,IN,132,LOC03
MOVE000714,2024-08-15,PROD0146,OUT,7,LOC04
MOVE000715,2024-07-24,PROD0087,OUT,28,LOC02
MOVE000716,2024-09-09,PROD0068,IN,35,LOC03
MOVE000717,2025-03-22,PROD0083,IN,142,LOC05
MOVE000718,2025-05-31,PROD0123,IN,84,LOC03
MOVE000719,2024-11-08,PROD0017,OUT,47,LOC03
MOVE000720,2025-06-15,PROD0130,IN,181,LOC05
MOVE000721,2025-05-26,PROD0085,IN,22,LOC05
MOVE000722,2024-02-06,PROD0027,IN,146,LOC01
MOVE000723,2024-02-12,PROD0062,IN,129,LOC02
MOVE000724,2024-12-03,PROD0086,IN,148,LOC02
MOVE000725,2024-10-02,PROD0014,IN,21,LOC02
MOVE000726,2024-05-08,PROD0084,IN,46,LOC05
MOVE000727,2024-06-06,PROD0037,IN,188,LOC04
MOVE000728,2024-02-13,PROD0022,IN,25,LOC01
MOVE000729,2024-07-01,PROD0111,IN,140,LOC02
MOVE000730,2024-12-24,PROD0007,IN,82,LOC01
MOVE000731,2025-04-11,PROD0051,OUT,15,LOC03
MOVE000732,2025-03-15,PROD0085,OUT,38,LOC05
MOVE000733,2024-12-08,PROD0107,OUT,2,LOC02
MOVE000734,2024-10-24,PROD0086,IN,31,LOC01
MOVE000735,2024-05-06,PROD0036,OUT,6,LOC02
MOVE000736,2024-03-05,PROD0089,OUT,9,LOC02
MOVE000737,2024-03-14,PROD0118,IN,117,LOC03
MOVE000738,2024-02-11,PROD0085,OUT,14,LOC01
MOVE000739,2024-09-12,PROD0102,OUT,11,LOC04
MOVE000740,2024-02-27,PROD0055,OUT,2,LOC04
MOVE000741,2024-10-15,PROD0132,IN,82,LOC01
MOVE000742,2025-01-09,PROD0111,OUT,20,LOC01
MOVE000743,2025-02-03,PROD0043,OUT,38,LOC01
MOVE000744,2024-12-20,PROD0130,OUT,33,LOC04
MOVE000745,2025-04-20,PROD0074,OUT,4,LOC01
MOVE000746,2025-04-01,PROD0110,OUT,20,LOC02
MOVE000747,2024-09-04,PROD0049,OUT,19,LOC05
MOVE000748,2024-08-30,PROD0022,OUT,14,LOC04
MOVE000749,2024-05-04,PROD0117,OUT,9,LOC01
MOVE000750,2025-01-12,PROD0129,OUT,17,LOC05
MOVE000751,2024-08-08,PROD0041,OUT,50,LOC05
MOVE000752,2025-01-05,PROD0085,OUT,7,LOC04
MOVE000753,2024-11-12,PROD0037,OUT,6,LOC01
MOVE000754,2024-06-21,PROD0010,IN,107,LOC02
MOVE000755,2024-05-08,PROD0141,IN,54,LOC01
MOVE000756,2025-03-08,PROD0048,IN,86,LOC05
MOVE000757,2025-01-14,PROD0042,IN,147,LOC03
MOVE000758,2024-03-07,PROD0149,IN,143,LOC04
MOVE000759,2024-11-24,PROD0007,IN,194,LOC05
MOVE000760,2025-02-25,PROD0079,IN,110,LOC04
MOVE000761,2024-12-22,PROD0031,OUT,40,LOC03
MOVE000762,2024-05-03,PROD0072,IN,29,LOC05
MOVE000763,2025-01-08,PROD0084,IN,158,LOC05
MOVE000764,2025-01-09,PROD0097,OUT,29,LOC03
MOVE000765,2024-02-12,PROD0054,IN,162,LOC01
MOVE000766,2024-12-04,PROD0142,OUT,14,LOC01
MOVE000767,2024-02-28,PROD0128,OUT,17,LOC05
MOVE000768,2025-04-10,PROD0048,OUT,23,LOC05
MOVE000769,2024-04-11,PROD0053,OUT,33,LOC01
MOVE000770,2025-04-01,PROD0097,IN,106,LOC01
MOVE000771,2025-06-15,PROD0108,IN,198,LOC03
MOVE000772,2024-03-08,PROD0100,OUT,5,LOC05
MOVE000773,2025-03-22,PROD0135,IN,106,LOC01
MOVE000774,2024-07-08,PROD0089,OUT,1,LOC01
MOVE000775,2025-05-25,PROD0035,IN,84,LOC02
MOVE000776,2025-04-18,PROD0109,IN,134,LOC01
MOVE000777,2024-01-20,PROD0143,OUT,8,LOC04
MOVE000778,2024-04-12,PROD0065,OUT,31,LOC01
MOVE000779,2024-07-12,PROD0059,OUT,50,LOC05
MOVE000780,2024-04-09,PROD0009,IN,33,LOC03
MOVE000781,2025-04-22,PROD0132,IN,24,LOC02
MOVE000782,2024-03-09,PROD0020,OUT,37,LOC02
MOVE000783,2025-03-05,PROD0133,IN,123,LOC02
MOVE000784,2025-06-24,PROD0064,IN,190,LOC04
MOVE000785,2024-12-18,PROD0108,OUT,34,LOC02
MOVE000786,2025-01-26,PROD0044,IN,116,LOC05
MOVE000787,2024-11-26,PROD0095,OUT,41,LOC05
MOVE000788,2024-02-04,PROD0038,OUT,29,LOC04
MOVE000789,2025-05-17,PROD0028,OUT,24,LOC03
MOVE000790,2025-03-05,PROD0112,IN,88,LOC05
MOVE000791,2024-02-01,PROD0129,IN,50,LOC03
MOVE000792,2025-04-25,PROD0064,IN,60,LOC03
MOVE000793,2024-02-07,PROD0078,IN,142,LOC01
MOVE000794,2025-05-16,PROD0059,IN,48,LOC05
MOVE000795,2025-03-22,PROD0051,IN,109,LOC01
MOVE000796,2025-04-08,PROD0123,IN,102,LOC02
MOVE000797,2024-02-16,PROD0143,IN,124,LOC02
MOVE000798,2024-05-11,PROD0011,OUT,38,LOC03
MOVE000799,2024-07-04,PROD0092,IN,147,LOC01
MOVE000800,2025-01-01,PROD0127,OUT,9,LOC04
MOVE000801,2024-02-17,PROD0089,OUT,50,LOC05
MOVE000802,2024-08-18,PROD0139,OUT,15,LOC01
MOVE000803,2024-02-16,PROD0042,OUT,33,LOC02
MOVE000804,2024-03-18,PROD0049,IN,114,LOC05
MOVE000805,2024-01-24,PROD0096,OUT,34,LOC04
MOVE000806,2025-05-06,PROD0119,IN,135,LOC01
MOVE000807,2024-04-06,PROD0055,IN,110,LOC05
MOVE000808,2025-06-01,PROD0070,OUT,21,LOC03
MOVE000809,2024-11-07,PROD0083,IN,154,LOC04
MOVE000810,2024-08-06,PROD0150,IN,80,LOC04
MOVE000811,2024-10-22,PROD0132,IN,123,LOC01
MOVE000812,2024-09-03,PROD0017,IN,39,LOC03
MOVE000813,2024-05-23,PROD0041,OUT,49,LOC03
MOVE000814,2025-01-10,PROD0137,IN,64,LOC05
MOVE000815,2024-02-23,PROD0109,IN,175,LOC05
MOVE000816,2025-05-09,PROD0061,IN,111,LOC04
MOVE000817,2025-01-31,PROD0030,OUT,31,LOC01
MOVE000818,2024-01-09,PROD0113,OUT,30,LOC01
MOVE000819,2025-06-15,PROD0071,OUT,15,LOC01
MOVE000820,2024-01-29,PROD0060,IN,27,LOC03
MOVE000821,2025-04-13,PROD0115,IN,108,LOC02
MOVE000822,2024-07-13,PROD0034,IN,80,LOC05
MOVE000823,2025-02-07,PROD0023,IN,170,LOC04
MOVE000824,2025-02-02,PROD0019,IN,143,LOC04
MOVE000825,2025-04-20,PROD0001,OUT,49,LOC02
MOVE000826,2024-08-02,PROD0017,IN,33,LOC01
MOVE000827,2024-09-29,PROD0023,OUT,8,LOC01
MOVE000828,2024-12-11,PROD0136,OUT,44,LOC02
MOVE000829,2024-08-02,PROD0082,OUT,23,LOC01
MOVE000830,2025-05-08,PROD0002,OUT,3,LOC04
MOVE000831,2024-05-05,PROD0138,IN,59,LOC03
MOVE000832,2024-03-05,PROD0087,IN,188,LOC01
MOVE000833,2025-04-09,PROD0063,IN,71,LOC03
MOVE000834,2024-09-23,PROD0018,IN,163,LOC05
MOVE000835,2025-01-26,PROD0015,IN,78,LOC05
MOVE000836,2024-07-09,PROD0135,OUT,28,LOC02
MOVE000837,2025-04-10,PROD0055,IN,41,LOC03
MOVE000838,2024-06-27,PROD0146,IN,50,LOC03
MOVE000839,2025-05-01,PROD0105,IN,146,LOC04
MOVE000840,2024-06-12,PROD0051,OUT,29,LOC05
MOVE000841,2024-12-21,PROD0106,OUT,12,LOC03
MOVE000842,2024-12-18,PROD0132,OUT,15,LOC01
MOVE000843,2024-05-18,PROD0101,IN,23,LOC03
MOVE000844,2024-10-19,PROD0040,IN,148,LOC02
MOVE000845,2024-10-23,PROD0069,IN,41,LOC02
MOVE000846,2024-10-03,PROD0039,OUT,46,LOC01
MOVE000847,2024-07-22,PROD0076,IN,55,LOC03
MOVE000848,2024-12-08,PROD0008,IN,59,LOC03
MOVE000849,2024-10-10,PROD0120,IN,84,LOC04
MOVE000850,2024-04-13,PROD0115,IN,194,LOC04
MOVE000851,2024-04-18,PROD0013,OUT,42,LOC04
MOVE000852,2025-04-09,PROD0015,OUT,11,LOC05
MOVE000853,2024-02-13,PROD0060,OUT,25,LOC05
MOVE000854,2025-02-07,PROD0140,OUT,28,LOC05
MOVE000855,2024-01-22,PROD0115,OUT,50,LOC04
MOVE000856,2024-02-28,PROD0094,OUT,4,LOC05
MOVE000857,2024-06-16,PROD0145,IN,129,LOC02
MOVE000858,2024-12-20,PROD0136,OUT,8,LOC05
MOVE000859,2024-04-05,PROD0138,IN,163,LOC02
MOVE000860,2025-04-09,PROD0110,OUT,46,LOC01
MOVE000861,2024-09-27,PROD0093,OUT,15,LOC02
MOVE000862,2024-03-18,PROD0001,OUT,31,LOC02
MOVE000863,2024-05-17,PROD0040,OUT,39,LOC04
MOVE000864,2025-02-08,PROD0019,OUT,25,LOC04
MOVE000865,2024-09-04,PROD0012,IN,60,LOC01
MOVE000866,2024-01-10,PROD0039,IN,66,LOC01
MOVE000867,2024-07-06,PROD0143,IN,114,LOC01
MOVE000868,2024-11-22,PROD0128,IN,118,LOC05
MOVE000869,2024-07-18,PROD0057,IN,71,LOC01
MOVE000870,2024-02-21,PROD0086,IN,162,LOC02
MOVE000871,2024-07-01,PROD0034,IN,103,LOC03
MOVE000872,2025-06-09,PROD0138,IN,134,LOC03
MOVE000873,2025-03-19,PROD0016,IN,166,LOC02
MOVE000874,2024-03-12,PROD0127,IN,154,LOC04
MOVE000875,2024-06-15,PROD0007,IN,183,LOC05
MOVE000876,2024-02-23,PROD0069,IN,69,LOC05
MOVE000877,2024-02-28,PROD0092,IN,184,LOC05
MOVE000878,2024-10-10,PROD0056,OUT,17,LOC03
MOVE000879,2025-02-16,PROD0090,IN,161,LOC02
MOVE000880,2024-09-29,PROD0121,IN,111,LOC05
MOVE000881,2025-04-19,PROD0077,OUT,18,LOC05
MOVE000882,2024-07-23,PROD0016,IN,169,LOC03
MOVE000883,2024-08-02,PROD0060,IN,126,LOC01
MOVE000884,2025-06-10,PROD0058,IN,156,LOC03
MOVE000885,2024-02-20,PROD0007,IN,154,LOC01
MOVE000886,2025-03-10,PROD0097,IN,43,LOC01
MOVE000887,2025-03-12,PROD0001,IN,141,LOC01
MOVE000888,2024-06-03,PROD0031,IN,118,LOC04
MOVE000889,2024-06-26,PROD0060,OUT,27,LOC02
MOVE000890,2024-11-04,PROD0058,IN,59,LOC03
MOVE000891,2024-07-23,PROD0112,OUT,35,LOC01
MOVE000892,2024-12-15,PROD0096,IN,161,LOC01
MOVE000893,2024-02-23,PROD0145,IN,125,LOC04
MOVE000894,2024-06-01,PROD0076,IN,103,LOC03
MOVE000895,2024-03-06,PROD0061,OUT,29,LOC02
MOVE000896,2025-05-02,PROD0117,OUT,39,LOC01
MOVE000897,2024-02-23,PROD0050,IN,146,LOC03
MOVE000898,2024-07-08,PROD0094,OUT,34,LOC05
MOVE000899,2024-11-16,PROD0041,IN,41,LOC05
MOVE000900,2025-04-10,PROD0113,IN,115,LOC02
MOVE000901,2025-04-24,PROD0039,OUT,31,LOC05
MOVE000902,2024-05-19,PROD0149,IN,136,LOC04
MOVE000903,2024-04-08,PROD0067,OUT,26,LOC05
MOVE000904,2024-04-30,PROD0011,IN,169,LOC03
MOVE000905,2024-07-25,PROD0047,OUT,7,LOC01
MOVE000906,2025-01-18,PROD0004,IN,95,LOC02
MOVE000907,2024-10-22,PROD0120,OUT,16,LOC01
MOVE000908,2024-06-24,PROD0031,OUT,9,LOC04
MOVE000909,2024-01-21,PROD0073,IN,69,LOC05
MOVE000910,2024-11-23,PROD0034,IN,172,LOC03
MOVE000911,2025-03-31,PROD0114,IN,56,LOC04
MOVE000912,2025-02-28,PROD0068,IN,124,LOC03
MOVE000913,2024-07-01,PROD0051,OUT,14,LOC04
MOVE000914,2024-01-15,PROD0059,OUT,50,LOC03
MOVE000915,2025-05-12,PROD0150,IN,66,LOC03
MOVE000916,2025-03-05,PROD0074,IN,37,LOC02
MOVE000917,2024-01-11,PROD0079,IN,133,LOC04
MOVE000918,2025-03-04,PROD0105,IN,42,LOC01
