WeatherDate,City,Temperature_C,Humidity_percent,Precipitation_mm
2024-09-11,Pune,26.49,91.41,0.0
2024-09-12,Pune,24.06,96.69,38.3
2024-09-13,Pune,31.29,91.28,49.79
2024-09-14,Pune,26.44,81.17,39.25
2024-09-15,Pune,29.28,73.55,35.66
2024-09-16,Pune,30.07,83.62,0.0
2024-09-17,Pune,25.89,75.42,28.23
2024-09-18,Pune,28.21,78.87,0.0
2024-09-19,Pune,25.8,93.51,0.0
2024-09-20,Pune,23.44,85.21,0.0
2024-09-21,Pune,27.23,72.09,18.02
2024-09-22,Pune,26.59,92.92,27.78
2024-09-23,Pune,25.03,93.45,0.0
2024-09-24,Pune,29.21,79.97,47.09
2024-09-25,Pune,23.85,73.36,0.0
2024-09-26,Pune,30.93,76.72,43.59
2024-09-27,Pune,25.9,80.26,0.0
2024-09-28,Pune,22.2,74.5,0.0
2024-09-29,Pune,22.97,88.56,24.87
2024-09-30,Pune,31.21,75.17,37.5
2024-10-01,Pune,24.22,62.38,7.86
2024-10-02,Pune,27.37,60.18,0.0
2024-10-03,Pune,23.32,59.96,0.0
2024-10-04,Pune,29.72,82.46,8.69
2024-10-05,Pune,28.26,55.51,0.0
2024-10-06,Pune,27.34,72.81,0.0
2024-10-07,Pune,20.58,64.78,0.0
2024-10-08,Pune,27.68,75.02,0.0
2024-10-09,Pune,25.95,70.13,1.99
2024-10-10,Pune,20.98,68.04,0.0
2024-10-11,Pune,23.77,57.49,0.0
2024-10-12,Pune,22.49,57.54,0.0
2024-10-13,Pune,29.53,74.89,0.0
2024-10-14,Pune,28.52,76.56,0.0
2024-10-15,Pune,23.69,56.4,0.0
2024-10-16,Pune,29.0,57.27,7.55
2024-10-17,Pune,26.62,62.17,0.0
2024-10-18,Pune,23.14,57.32,0.0
2024-10-19,Pune,22.36,57.92,0.0
2024-10-20,Pune,25.5,69.05,0.0
2024-10-21,Pune,24.41,62.37,6.62
2024-10-22,Pune,29.86,56.22,0.0
2024-10-23,Pune,26.41,84.03,0.0
2024-10-24,Pune,21.13,77.02,4.06
2024-10-25,Pune,22.63,74.32,0.0
2024-10-26,Pune,26.83,53.29,0.0
2024-10-27,Pune,21.67,53.73,0.0
2024-10-28,Pune,24.89,50.04,0.0
2024-10-29,Pune,24.14,64.15,0.0
2024-10-30,Pune,24.98,79.95,0.0
2024-10-31,Pune,21.12,58.28,0.0
2024-11-01,Pune,27.75,67.15,0.0
2024-11-02,Pune,21.9,56.64,9.87
2024-11-03,Pune,27.98,67.78,3.71
2024-11-04,Pune,20.15,70.87,0.0
2024-11-05,Pune,22.14,63.89,2.71
2024-11-06,Pune,29.14,60.63,0.0
2024-11-07,Pune,26.65,50.07,0.0
2024-11-08,Pune,29.08,63.38,0.0
2024-11-09,Pune,26.34,53.75,0.0
2024-11-10,Pune,29.49,83.54,0.0
2024-11-11,Pune,29.37,50.78,0.0
2024-11-12,Pune,22.28,54.06,0.0
2024-11-13,Pune,28.53,80.71,0.0
2024-11-14,Pune,29.89,75.84,0.0
2024-11-15,Pune,20.93,70.3,9.92
2024-11-16,Pune,23.45,68.04,0.0
2024-11-17,Pune,27.76,68.32,5.66
2024-11-18,Pune,24.04,79.94,0.0
2024-11-19,Pune,23.55,84.89,1.15
2024-11-20,Pune,21.16,78.24,0.0
2024-11-21,Pune,24.55,68.93,0.0
2024-11-22,Pune,29.75,78.05,0.0
2024-11-23,Pune,27.61,81.48,6.5
2024-11-24,Pune,29.21,76.81,0.0
2024-11-25,Pune,29.47,72.16,0.0
2024-11-26,Pune,22.96,58.34,0.0
2024-11-27,Pune,25.29,66.3,0.0
2024-11-28,Pune,20.47,56.8,0.0
2024-11-29,Pune,29.71,82.5,2.56
2024-11-30,Pune,20.08,63.78,0.0
2024-12-01,Pune,14.69,70.44,0.0
2024-12-02,Pune,12.9,67.22,0.0
2024-12-03,Pune,15.1,78.26,0.0
2024-12-04,Pune,24.7,44.66,0.0
2024-12-05,Pune,18.91,65.87,0.0
2024-12-06,Pune,17.93,64.1,0.0
2024-12-07,Pune,10.17,73.73,0.0
2024-12-08,Pune,11.16,71.87,0.0
2024-12-09,Pune,20.85,43.2,0.0
2024-12-10,Pune,23.99,53.12,0.0
2024-12-11,Pune,20.41,50.61,0.0
2024-12-12,Pune,21.16,53.27,0.0
2024-12-13,Pune,11.86,68.26,0.0
2024-12-14,Pune,13.46,57.71,0.0
2024-12-15,Pune,18.36,47.48,0.0
2024-12-16,Pune,24.94,41.51,0.0
2024-12-17,Pune,22.34,46.41,0.63
2024-12-18,Pune,15.38,58.85,0.0
2024-12-19,Pune,14.56,40.86,0.0
2024-12-20,Pune,17.49,49.77,0.0
2024-12-21,Pune,20.03,50.85,0.0
2024-12-22,Pune,11.7,72.1,0.0
2024-12-23,Pune,22.58,58.5,3.39
2024-12-24,Pune,11.39,47.76,0.0
2024-12-25,Pune,22.45,43.15,0.0
2024-12-26,Pune,22.76,42.7,0.0
2024-12-27,Pune,17.62,44.59,0.23
2024-12-28,Pune,15.23,67.97,0.0
2024-12-29,Pune,23.65,78.32,0.0
2024-12-30,Pune,10.17,60.91,0.0
2024-12-31,Pune,17.62,45.0,0.0
2025-01-01,Pune,12.91,47.09,0.0
2025-01-02,Pune,18.04,51.71,0.0
2025-01-03,Pune,17.75,40.16,4.01
2025-01-04,Pune,16.37,78.07,0.0
2025-01-05,Pune,18.57,44.92,0.0
2025-01-06,Pune,22.78,58.0,0.0
2025-01-07,Pune,13.13,74.65,0.0
2025-01-08,Pune,15.03,57.93,0.0
2025-01-09,Pune,18.4,42.18,0.0
2025-01-10,Pune,10.97,65.63,0.0
2025-01-11,Pune,14.21,42.82,4.87
2025-01-12,Pune,10.04,65.76,0.0
2025-01-13,Pune,13.28,64.9,0.0
2025-01-14,Pune,13.71,71.83,0.0
2025-01-15,Pune,13.81,57.97,0.0
2025-01-16,Pune,16.23,59.61,0.0
2025-01-17,Pune,12.15,61.51,3.75
2025-01-18,Pune,15.56,65.63,0.0
2025-01-19,Pune,18.44,74.75,0.0
2025-01-20,Pune,14.97,40.94,0.0
2025-01-21,Pune,15.17,79.76,0.0
2025-01-22,Pune,14.84,71.97,0.0
2025-01-23,Pune,18.31,53.85,0.0
2025-01-24,Pune,19.76,51.23,0.0
2025-01-25,Pune,17.98,51.52,0.0
2025-01-26,Pune,23.58,65.74,0.25
2025-01-27,Pune,20.47,63.79,0.0
2025-01-28,Pune,14.3,66.07,0.0
2025-01-29,Pune,22.02,78.18,0.0
2025-01-30,Pune,14.14,66.67,0.0
2025-01-31,Pune,19.76,67.75,1.85
2025-02-01,Pune,24.94,79.89,0.0
2025-02-02,Pune,19.42,65.7,0.0
2025-02-03,Pune,10.48,76.65,3.84
2025-02-04,Pune,23.77,79.25,0.0
2025-02-05,Pune,15.12,76.1,0.0
2025-02-06,Pune,15.02,58.72,0.0
2025-02-07,Pune,22.28,52.09,0.0
2025-02-08,Pune,12.1,40.06,0.0
2025-02-09,Pune,20.02,54.13,0.0
2025-02-10,Pune,20.07,67.31,0.0
2025-02-11,Pune,13.96,56.82,0.0
2025-02-12,Pune,18.91,63.3,0.0
2025-02-13,Pune,19.05,65.3,0.0
2025-02-14,Pune,22.14,70.24,0.0
2025-02-15,Pune,19.92,55.88,0.0
2025-02-16,Pune,16.23,45.19,0.0
2025-02-17,Pune,21.94,61.86,0.0
2025-02-18,Pune,21.95,74.76,0.0
2025-02-19,Pune,20.35,42.13,0.0
2025-02-20,Pune,19.51,52.24,0.0
2025-02-21,Pune,22.02,56.51,0.0
2025-02-22,Pune,24.99,74.17,0.0
2025-02-23,Pune,24.13,48.69,0.0
2025-02-24,Pune,16.97,63.23,0.0
2025-02-25,Pune,21.78,40.73,0.0
2025-02-26,Pune,21.69,44.58,0.0
2025-02-27,Pune,20.9,43.55,0.0
2025-02-28,Pune,14.97,66.63,2.04
2025-03-01,Pune,33.25,28.33,0.0
2025-03-02,Pune,33.51,46.83,0.0
2025-03-03,Pune,25.53,27.4,0.0
2025-03-04,Pune,36.48,26.99,8.18
2025-03-05,Pune,28.94,30.03,0.0
2025-03-06,Pune,35.18,58.56,0.0
2025-03-07,Pune,40.75,48.26,0.0
2025-03-08,Pune,43.14,43.44,0.0
2025-03-09,Pune,31.52,41.23,4.63
2025-03-10,Pune,38.53,58.17,4.27
2025-03-11,Pune,42.64,35.2,0.0
2025-03-12,Pune,27.65,32.43,0.0
2025-03-13,Pune,29.54,30.76,0.0
2025-03-14,Pune,36.04,20.66,0.0
2025-03-15,Pune,32.65,45.4,0.0
2025-03-16,Pune,29.84,51.92,0.0
2025-03-17,Pune,39.8,44.2,0.0
2025-03-18,Pune,33.88,51.6,0.0
2025-03-19,Pune,29.35,50.12,0.0
2025-03-20,Pune,34.67,41.17,0.0
2025-03-21,Pune,36.92,48.85,0.0
2025-03-22,Pune,36.02,26.87,4.8
2025-03-23,Pune,43.05,51.25,0.0
2025-03-24,Pune,40.03,43.03,0.0
2025-03-25,Pune,27.99,42.26,0.0
2025-03-26,Pune,36.54,58.2,0.0
2025-03-27,Pune,44.23,42.46,0.0
2025-03-28,Pune,25.63,41.15,0.0
2025-03-29,Pune,35.33,55.8,0.0
2025-03-30,Pune,41.6,56.28,0.0
2025-03-31,Pune,30.04,39.07,0.0
2025-04-01,Pune,27.14,35.32,0.0
2025-04-02,Pune,33.21,35.72,0.0
2025-04-03,Pune,41.1,38.66,1.86
2025-04-04,Pune,38.85,52.35,0.0
2025-04-05,Pune,39.72,58.76,4.15
2025-04-06,Pune,44.83,33.17,0.0
2025-04-07,Pune,34.65,48.97,4.95
2025-04-08,Pune,27.61,38.39,0.0
2025-04-09,Pune,29.01,41.88,0.0
2025-04-10,Pune,31.06,52.31,0.0
2025-04-11,Pune,41.58,35.02,5.15
2025-04-12,Pune,43.96,38.56,0.0
2025-04-13,Pune,44.79,48.18,0.0
2025-04-14,Pune,35.7,33.94,0.0
2025-04-15,Pune,43.07,59.93,0.0
2025-04-16,Pune,30.64,38.78,0.0
2025-04-17,Pune,25.86,23.16,0.0
2025-04-18,Pune,26.95,37.25,0.0
2025-04-19,Pune,36.66,52.34,0.0
2025-04-20,Pune,34.09,21.63,0.0
2025-04-21,Pune,33.78,52.48,0.0
2025-04-22,Pune,39.5,51.47,5.18
2025-04-23,Pune,29.18,53.03,0.0
2025-04-24,Pune,25.67,43.76,0.0
2025-04-25,Pune,40.8,35.73,0.0
2025-04-26,Pune,37.78,20.66,1.16
2025-04-27,Pune,34.83,31.07,0.0
2025-04-28,Pune,37.81,54.35,0.0
2025-04-29,Pune,42.8,56.29,0.0
2025-04-30,Pune,44.82,32.15,0.0
2025-05-01,Pune,41.53,48.34,0.0
2025-05-02,Pune,42.77,51.05,2.69
2025-05-03,Pune,41.67,38.01,0.0
2025-05-04,Pune,33.58,38.17,0.0
2025-05-05,Pune,31.62,32.94,0.0
2025-05-06,Pune,27.0,40.27,0.0
2025-05-07,Pune,28.53,47.03,0.0
2025-05-08,Pune,41.56,25.29,0.0
2025-05-09,Pune,42.75,41.56,0.0
2025-05-10,Pune,41.1,33.97,7.97
2025-05-11,Pune,34.79,26.15,0.0
2025-05-12,Pune,32.22,34.84,0.0
2025-05-13,Pune,44.75,44.63,0.0
2025-05-14,Pune,31.53,33.58,0.0
2025-05-15,Pune,25.8,34.12,0.0
2025-05-16,Pune,29.42,44.96,0.0
2025-05-17,Pune,44.37,33.59,0.0
2025-05-18,Pune,30.7,36.07,0.0
2025-05-19,Pune,33.74,39.54,0.0
2025-05-20,Pune,31.79,20.29,0.0
2025-05-21,Pune,34.08,40.52,0.0
2025-05-22,Pune,29.06,59.39,0.0
2025-05-23,Pune,26.08,53.29,0.0
2025-05-24,Pune,27.78,44.76,0.0
2025-05-25,Pune,43.94,55.46,0.0
2025-05-26,Pune,27.91,57.87,0.0
2025-05-27,Pune,27.5,27.72,0.0
2025-05-28,Pune,42.18,55.74,0.0
2025-05-29,Pune,29.99,58.37,0.0
2025-05-30,Pune,42.62,42.69,0.0
2025-05-31,Pune,41.86,35.15,0.0
2025-06-01,Pune,31.67,82.33,38.35
2025-06-02,Pune,28.41,96.22,49.08
2025-06-03,Pune,22.2,97.29,24.29
2025-06-04,Pune,24.05,81.76,0.0
2025-06-05,Pune,27.81,86.04,34.48
2025-06-06,Pune,27.84,76.72,45.91
2025-06-07,Pune,30.15,72.66,16.24
2025-06-08,Pune,22.46,94.71,47.2
2025-06-09,Pune,30.97,96.57,39.45
2025-06-10,Pune,26.84,78.97,36.28
2025-06-11,Pune,22.01,80.44,0.0
2025-06-12,Pune,30.97,94.05,38.14
2025-06-13,Pune,31.23,89.71,0.0
2025-06-14,Pune,30.73,96.97,10.75
2025-06-15,Pune,25.53,80.44,0.0
2025-06-16,Pune,28.91,94.2,20.07
2025-06-17,Pune,29.33,92.87,36.75
2025-06-18,Pune,22.77,79.6,16.64
2025-06-19,Pune,29.29,80.81,36.09
2025-06-20,Pune,30.57,72.74,0.0
2025-06-21,Pune,25.78,76.4,13.74
2025-06-22,Pune,28.43,70.97,36.61
2025-06-23,Pune,29.07,79.22,0.0
2025-06-24,Pune,22.54,72.32,37.19
2025-06-25,Pune,29.55,72.31,0.0
2025-06-26,Pune,30.93,83.7,0.0
2025-06-27,Pune,22.59,71.88,0.0
2025-06-28,Pune,31.42,75.29,22.22
2024-07-03,Ahmedabad,22.81,74.21,0.0
2024-07-04,Ahmedabad,28.24,79.93,0.0
2024-07-05,Ahmedabad,31.52,87.59,14.88
2024-07-06,Ahmedabad,22.47,91.48,43.05
2024-07-07,Ahmedabad,28.57,70.21,0.0
2024-07-08,Ahmedabad,22.84,97.55,0.0
2024-07-09,Ahmedabad,22.81,75.56,27.08
2024-07-10,Ahmedabad,29.04,96.29,0.0
2024-07-11,Ahmedabad,25.94,91.9,0.0
2024-07-12,Ahmedabad,22.79,73.53,0.0
2024-07-13,Ahmedabad,25.29,74.63,0.0
2024-07-14,Ahmedabad,23.46,92.07,20.45
2024-07-15,Ahmedabad,31.85,70.09,46.4
2024-07-16,Ahmedabad,22.14,76.75,25.54
2024-07-17,Ahmedabad,30.33,81.0,5.87
2024-07-18,Ahmedabad,28.57,82.23,23.48
2024-07-19,Ahmedabad,29.92,92.1,0.0
2024-07-20,Ahmedabad,26.97,76.04,0.0
2024-07-21,Ahmedabad,26.03,74.03,0.0
2024-07-22,Ahmedabad,31.6,79.18,0.0
2024-07-23,Ahmedabad,30.63,89.05,43.26
2024-07-24,Ahmedabad,26.32,84.33,0.0
2024-07-25,Ahmedabad,24.88,81.93,0.0
2024-07-26,Ahmedabad,24.97,70.02,34.79
2024-07-27,Ahmedabad,23.25,93.62,24.04
2024-07-28,Ahmedabad,23.25,90.0,47.16
2024-07-29,Ahmedabad,27.85,72.42,29.27
2024-07-30,Ahmedabad,29.74,73.62,0.0
2024-07-31,Ahmedabad,31.46,71.65,37.46
2024-08-01,Ahmedabad,25.95,74.7,22.23
2024-08-02,Ahmedabad,25.59,70.6,15.72
2024-08-03,Ahmedabad,30.25,73.55,0.0
2024-08-04,Ahmedabad,25.9,85.72,0.0
2024-08-05,Ahmedabad,27.12,92.69,0.0
2024-08-06,Ahmedabad,29.59,71.62,14.57
2024-08-07,Ahmedabad,29.29,97.97,0.0
2024-08-08,Ahmedabad,24.64,79.85,0.0
2024-08-09,Ahmedabad,24.57,87.99,23.83
2024-08-10,Ahmedabad,26.84,73.71,0.0
2024-08-11,Ahmedabad,28.76,80.13,37.75
2024-08-12,Ahmedabad,24.56,95.99,0.0
2024-08-13,Ahmedabad,23.25,83.93,48.42
2024-08-14,Ahmedabad,29.11,81.06,41.55
2024-08-15,Ahmedabad,30.7,97.7,34.41
2024-08-16,Ahmedabad,24.28,83.63,36.65
2024-08-17,Ahmedabad,26.49,95.01,15.11
2024-08-18,Ahmedabad,31.43,82.02,0.0
2024-08-19,Ahmedabad,26.31,78.11,6.91
2024-08-20,Ahmedabad,31.18,91.88,0.0
2024-08-21,Ahmedabad,31.86,89.16,0.0
2024-08-22,Ahmedabad,31.12,91.14,0.0
2024-08-23,Ahmedabad,27.87,89.49,49.4
2024-08-24,Ahmedabad,27.67,95.94,0.0
2024-08-25,Ahmedabad,24.07,76.73,0.0
2024-08-26,Ahmedabad,22.11,74.34,12.75
2024-08-27,Ahmedabad,26.32,97.9,28.65
2024-08-28,Ahmedabad,23.79,87.07,31.97
2024-08-29,Ahmedabad,27.04,91.26,15.94
2024-08-30,Ahmedabad,22.87,92.13,0.0
2024-08-31,Ahmedabad,31.12,77.94,0.0
2024-09-01,Ahmedabad,28.94,77.95,0.0
2024-09-02,Ahmedabad,28.56,76.95,0.0
2024-09-03,Ahmedabad,22.72,92.38,19.67
2024-09-04,Ahmedabad,31.52,88.13,5.97
2024-09-05,Ahmedabad,26.46,94.85,40.59
2024-09-06,Ahmedabad,26.73,76.25,0.0
2024-09-07,Ahmedabad,28.38,87.28,43.99
2024-09-08,Ahmedabad,22.72,71.21,15.39
2024-09-09,Ahmedabad,27.09,70.62,19.08
2024-09-10,Ahmedabad,30.81,96.68,35.27
2024-09-11,Ahmedabad,27.92,95.58,31.07
2024-09-12,Ahmedabad,31.64,94.41,30.54
2024-09-13,Ahmedabad,30.67,87.27,27.3
2024-09-14,Ahmedabad,29.36,74.16,30.43
2024-09-15,Ahmedabad,26.91,93.42,42.17
2024-09-16,Ahmedabad,27.01,71.3,49.41
2024-09-17,Ahmedabad,23.24,97.37,46.36
2024-09-18,Ahmedabad,25.23,86.24,39.5
2024-09-19,Ahmedabad,28.13,87.71,13.01
2024-09-20,Ahmedabad,22.16,74.03,0.0
2024-09-21,Ahmedabad,24.3,76.31,0.0
2024-09-22,Ahmedabad,29.52,95.64,0.0
2024-09-23,Ahmedabad,28.98,79.22,32.89
2024-09-24,Ahmedabad,29.07,96.7,0.0
2024-09-25,Ahmedabad,24.18,75.51,0.0
2024-09-26,Ahmedabad,22.08,78.61,0.0
2024-09-27,Ahmedabad,27.13,74.19,15.88
2024-09-28,Ahmedabad,30.14,77.91,0.0
2024-09-29,Ahmedabad,24.31,80.6,24.53
2024-09-30,Ahmedabad,25.16,92.8,10.78
2024-10-01,Ahmedabad,24.81,73.37,4.3
2024-10-02,Ahmedabad,25.07,67.25,0.0
2024-10-03,Ahmedabad,24.22,65.66,0.0
2024-10-04,Ahmedabad,26.67,62.47,0.0
2024-10-05,Ahmedabad,24.37,81.26,0.0
2024-10-06,Ahmedabad,28.62,67.59,0.0
2024-10-07,Ahmedabad,27.72,68.9,0.0
2024-10-08,Ahmedabad,26.99,68.55,0.0
2024-10-09,Ahmedabad,26.2,81.97,0.0
2024-10-10,Ahmedabad,24.93,53.03,0.0
2024-10-11,Ahmedabad,24.4,79.55,0.0
2024-10-12,Ahmedabad,27.52,83.43,0.0
2024-10-13,Ahmedabad,21.18,71.79,6.16
2024-10-14,Ahmedabad,22.1,68.16,0.0
2024-10-15,Ahmedabad,24.96,54.63,0.0
2024-10-16,Ahmedabad,22.12,65.21,9.89
2024-10-17,Ahmedabad,21.47,56.6,0.0
2024-10-18,Ahmedabad,26.32,57.51,0.0
2024-10-19,Ahmedabad,20.76,51.36,0.0
2024-10-20,Ahmedabad,22.44,57.09,0.0
2024-10-21,Ahmedabad,28.34,64.0,0.0
2024-10-22,Ahmedabad,20.78,63.73,3.85
2024-10-23,Ahmedabad,20.42,59.93,0.0
2024-10-24,Ahmedabad,26.97,63.22,0.0
2024-10-25,Ahmedabad,28.54,76.67,0.0
2024-10-26,Ahmedabad,23.99,57.8,0.0
2024-10-27,Ahmedabad,23.18,58.01,0.0
2024-10-28,Ahmedabad,27.18,51.28,0.0
2024-10-29,Ahmedabad,23.03,59.53,6.96
2024-10-30,Ahmedabad,21.83,62.34,0.0
2024-10-31,Ahmedabad,20.68,75.55,0.0
2024-11-01,Ahmedabad,27.03,69.18,0.0
2024-11-02,Ahmedabad,29.95,57.88,4.64
2024-11-03,Ahmedabad,26.69,76.94,0.0
2024-11-04,Ahmedabad,29.98,62.16,0.0
2024-11-05,Ahmedabad,21.93,83.22,0.0
2024-11-06,Ahmedabad,26.09,52.94,0.0
2024-11-07,Ahmedabad,28.42,71.69,0.0
2024-11-08,Ahmedabad,29.92,83.7,5.34
2024-11-09,Ahmedabad,21.56,54.24,0.0
2024-11-10,Ahmedabad,28.85,51.37,0.0
2024-11-11,Ahmedabad,21.62,61.53,0.0
2024-11-12,Ahmedabad,24.46,72.86,7.49
2024-11-13,Ahmedabad,29.77,56.81,0.0
2024-11-14,Ahmedabad,26.26,79.28,0.0
2024-11-15,Ahmedabad,20.43,79.32,0.0
2024-11-16,Ahmedabad,25.17,76.57,0.0
2024-11-17,Ahmedabad,28.08,56.0,0.0
2024-11-18,Ahmedabad,29.19,83.78,0.0
2024-11-19,Ahmedabad,23.59,69.68,1.23
2024-11-20,Ahmedabad,20.36,60.67,0.0
2024-11-21,Ahmedabad,27.1,84.1,0.0
2024-11-22,Ahmedabad,28.05,74.54,0.0
2024-11-23,Ahmedabad,27.18,53.56,0.0
2024-11-24,Ahmedabad,24.92,65.95,2.81
2024-11-25,Ahmedabad,21.11,58.0,0.0
2024-11-26,Ahmedabad,28.99,75.82,0.0
2024-11-27,Ahmedabad,28.68,58.27,0.0
2024-11-28,Ahmedabad,22.46,51.96,0.98
2024-11-29,Ahmedabad,27.25,74.9,0.0
2024-11-30,Ahmedabad,29.53,61.03,0.0
2024-12-01,Ahmedabad,18.47,65.39,0.0
2024-12-02,Ahmedabad,21.8,73.87,0.0
2024-12-03,Ahmedabad,19.23,62.44,0.0
2024-12-04,Ahmedabad,11.59,54.76,0.0
2024-12-05,Ahmedabad,18.97,40.69,0.0
2024-12-06,Ahmedabad,16.22,42.9,0.0
2024-12-07,Ahmedabad,12.68,74.98,0.0
2024-12-08,Ahmedabad,20.74,43.47,0.0
2024-12-09,Ahmedabad,21.6,71.61,0.0
2024-12-10,Ahmedabad,16.32,61.47,0.0
2024-12-11,Ahmedabad,13.89,78.61,0.0
2024-12-12,Ahmedabad,11.93,57.44,0.0
2024-12-13,Ahmedabad,14.5,76.84,0.0
2024-12-14,Ahmedabad,10.73,66.02,3.91
2024-12-15,Ahmedabad,11.57,72.34,0.0
2024-12-16,Ahmedabad,21.48,50.88,0.0
2024-12-17,Ahmedabad,24.43,53.53,0.0
2024-12-18,Ahmedabad,10.16,58.62,0.0
2024-12-19,Ahmedabad,16.19,65.54,0.0
2024-12-20,Ahmedabad,23.23,72.1,0.0
2024-12-21,Ahmedabad,20.68,64.65,0.0
2024-12-22,Ahmedabad,19.88,57.96,4.13
2024-12-23,Ahmedabad,10.8,46.13,0.0
2024-12-24,Ahmedabad,17.92,42.74,0.0
2024-12-25,Ahmedabad,15.14,43.45,0.0
2024-12-26,Ahmedabad,14.21,76.94,0.0
2024-12-27,Ahmedabad,19.05,57.72,0.0
2024-12-28,Ahmedabad,22.88,79.41,0.0
2024-12-29,Ahmedabad,24.95,51.34,0.0
2024-12-30,Ahmedabad,21.5,64.76,0.59
2024-12-31,Ahmedabad,21.35,64.1,0.0
2025-01-01,Ahmedabad,16.22,59.66,0.0
2025-01-02,Ahmedabad,17.57,76.04,0.0
2025-01-03,Ahmedabad,12.73,70.36,0.0
2025-01-04,Ahmedabad,16.95,64.72,0.0
2025-01-05,Ahmedabad,10.5,68.18,0.0
2025-01-06,Ahmedabad,20.35,43.97,0.0
2025-01-07,Ahmedabad,10.37,58.2,4.5
2025-01-08,Ahmedabad,16.88,53.72,0.0
2025-01-09,Ahmedabad,10.4,77.34,0.0
2025-01-10,Ahmedabad,11.92,57.72,0.0
2025-01-11,Ahmedabad,15.0,65.33,0.0
2025-01-12,Ahmedabad,21.02,78.39,0.0
2025-01-13,Ahmedabad,12.6,67.25,0.0
2025-01-14,Ahmedabad,17.95,50.76,0.0
2025-01-15,Ahmedabad,21.03,68.68,2.12
2025-01-16,Ahmedabad,10.38,77.47,0.0
2025-01-17,Ahmedabad,20.35,45.29,0.0
2025-01-18,Ahmedabad,14.35,75.45,0.0
2025-01-19,Ahmedabad,14.55,68.07,0.0
2025-01-20,Ahmedabad,15.7,63.99,0.77
2025-01-21,Ahmedabad,24.19,78.67,4.38
2025-01-22,Ahmedabad,19.52,55.34,0.0
2025-01-23,Ahmedabad,23.42,75.29,0.0
2025-01-24,Ahmedabad,16.67,60.02,0.0
2025-01-25,Ahmedabad,24.84,73.27,0.0
2025-01-26,Ahmedabad,19.75,66.81,0.0
2025-01-27,Ahmedabad,15.0,78.36,0.0
2025-01-28,Ahmedabad,20.73,40.25,1.3
2025-01-29,Ahmedabad,20.64,68.78,0.0
2025-01-30,Ahmedabad,22.77,47.29,0.0
2025-01-31,Ahmedabad,19.04,51.23,0.0
2025-02-01,Ahmedabad,19.74,50.17,0.0
2025-02-02,Ahmedabad,13.19,57.27,0.0
2025-02-03,Ahmedabad,11.37,76.1,0.0
2025-02-04,Ahmedabad,12.92,56.97,0.0
2025-02-05,Ahmedabad,24.95,77.87,0.0
2025-02-06,Ahmedabad,22.71,70.38,0.0
2025-02-07,Ahmedabad,19.78,64.67,0.0
2025-02-08,Ahmedabad,13.93,60.47,0.0
2025-02-09,Ahmedabad,17.74,53.94,0.0
2025-02-10,Ahmedabad,21.89,75.95,0.0
2025-02-11,Ahmedabad,13.42,69.27,3.34
2025-02-12,Ahmedabad,24.65,45.49,0.0
2025-02-13,Ahmedabad,11.16,70.57,0.0
2025-02-14,Ahmedabad,22.62,46.02,0.0
2025-02-15,Ahmedabad,16.28,50.5,0.0
2025-02-16,Ahmedabad,10.71,40.84,0.0
2025-02-17,Ahmedabad,10.05,42.16,0.0
2025-02-18,Ahmedabad,24.14,42.54,0.0
2025-02-19,Ahmedabad,20.74,40.71,0.0
2025-02-20,Ahmedabad,11.54,79.19,0.0
2025-02-21,Ahmedabad,14.6,70.91,0.0
2025-02-22,Ahmedabad,18.27,45.38,0.04
2025-02-23,Ahmedabad,12.63,69.68,0.0
2025-02-24,Ahmedabad,13.22,79.78,0.0
2025-02-25,Ahmedabad,12.63,60.36,0.0
2025-02-26,Ahmedabad,16.33,64.11,4.11
2025-02-27,Ahmedabad,17.79,60.32,0.0
2025-02-28,Ahmedabad,15.48,44.71,0.0
2025-03-01,Ahmedabad,36.35,37.43,0.0
2025-03-02,Ahmedabad,27.08,20.58,0.0
2025-03-03,Ahmedabad,28.1,47.11,0.0
2025-03-04,Ahmedabad,39.83,29.64,0.0
2025-03-05,Ahmedabad,28.06,56.98,0.0
2025-03-06,Ahmedabad,33.55,23.71,0.0
2025-03-07,Ahmedabad,32.44,29.44,0.0
2025-03-08,Ahmedabad,36.42,31.77,0.0
2025-03-09,Ahmedabad,28.19,28.86,0.0
2025-03-10,Ahmedabad,37.73,54.58,6.97
2025-03-11,Ahmedabad,44.94,29.27,0.0
2025-03-12,Ahmedabad,26.11,41.5,0.0
2025-03-13,Ahmedabad,43.64,42.52,0.0
2025-03-14,Ahmedabad,26.05,23.25,0.0
2025-03-15,Ahmedabad,42.42,31.47,2.83
2025-03-16,Ahmedabad,34.76,59.24,0.0
2025-03-17,Ahmedabad,28.66,24.82,0.0
2025-03-18,Ahmedabad,34.46,42.61,7.54
2025-03-19,Ahmedabad,38.71,53.8,0.0
2025-03-20,Ahmedabad,40.26,29.45,0.0
2025-03-21,Ahmedabad,31.99,42.31,0.0
2025-03-22,Ahmedabad,33.52,41.64,0.0
2025-03-23,Ahmedabad,42.11,48.0,0.0
2025-03-24,Ahmedabad,34.64,49.8,0.0
2025-03-25,Ahmedabad,38.24,36.71,0.0
2025-03-26,Ahmedabad,37.75,34.83,0.0
2025-03-27,Ahmedabad,33.1,29.88,0.0
2025-03-28,Ahmedabad,38.75,28.06,0.0
